Part No,Description,Customer Name,U/M,Ship Qty,Unit Price,Unit Cost,Invoice Date,Year,Product Code,Salesperson,Type,Channel ,Month, Extended price
AF-101,"ASHOKA FRZ TANDOORI NAAN GARLIC, 340g (4 Pc)",SUNNY FOOD MART - DON MILLS,CS /24,-1,57.6,36.12342857,2/11/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,50
AF-101,"ASHOKA FRZ TANDOORI NAAN GARLIC, 340g (4 Pc)",SUNNY FOOD MART - DON MILLS,CS /24,1,50,37.35714286,2/11/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,50
AF-101,"ASHOKA FRZ TANDOORI NAAN GARLIC, 340g (4 Pc)",SUNNY FOOD MART - DON MILLS,CS /24,1,57.6,36.12342857,2/2/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,50
AP-038,"CAMEL PICKLE MANGO SLICE WITH GREEN CHILI IN MUSTARD AND VINEGAR, 450g",SUNNY FOOD MART - DON MILLS,CS /12,-1,24,13.72173913,2/25/2022,2022,ADFD-PI,AZIZ UL HUQ,Dry,Ethnic,22-Feb,500
AP-028,"ASHOKA PICKLE MIXED IN OIL, 500g",SUNNY FOOD MART - DON MILLS,CS /12,1,27,18.94695652,2/23/2022,2022,ADFD-PI,AZIZ UL HUQ,Dry,Ethnic,22-Feb,15
AP-038,"CAMEL PICKLE MANGO SLICE WITH GREEN CHILI IN MUSTARD AND VINEGAR, 450g",SUNNY FOOD MART - DON MILLS,CS /12,1,24,13.72173913,2/9/2022,2022,ADFD-PI,AZIZ UL HUQ,Dry,Ethnic,22-Feb,27
AP-037,"CAMEL PICKLE MANGO SLICE EXTRA HOT IN MUSTARD AND VINEGAR, 450g",SUNNY FOOD MART - DON MILLS,CS /12,1,24,15.16173913,2/9/2022,2022,ADFD-PI,AZIZ UL HUQ,Dry,Ethnic,22-Feb,27
AP-036,CAMEL PICKLE MANGO SLICE WITH  LEMON IN MUSTARD AND VINEGAR 450g,SUNNY FOOD MART - DON MILLS,CS /12,1,24,13.72173913,2/9/2022,2022,ADFD-PI,AZIZ UL HUQ,Dry,Ethnic,22-Feb,19.5
AP-035,CAMEL PICKLE MANGO SLICE IN MUSTARD AND VINEGAR 450g,SUNNY FOOD MART - DON MILLS,CS /12,1,24,15.16173913,2/9/2022,2022,ADFD-PI,AZIZ UL HUQ,Dry,Ethnic,22-Feb,19.5
AF-113,"ASHOKA FRZ PARATHA LACHCHA, 400g (4 Pcs)",SUNNY FOOD MART - DON MILLS,CS /24,1,50,33.85714286,2/23/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,19.5
AF-105,"ASHOKA FRZ PARATHA METHI, 400g (5 Pc)",SUNNY FOOD MART - DON MILLS,CS /24,1,50,32.85714286,2/9/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,19.5
AF-108,"ASHOKA FRZ PARATHA ALOO, 400g (4Pc)",SUNNY FOOD MART - DON MILLS,CS /24,1,50,35.85714286,2/9/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,19.5
AF-109,"ASHOKA FRZ PARATHA ASLI PLAIN, (TRIANGULAR) 400g (5Pc)",SUNNY FOOD MART - DON MILLS,CS /24,1,50,33.85714286,2/9/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,19.5
AF-113,"ASHOKA FRZ PARATHA LACHCHA, 400g (4 Pcs)",SUNNY FOOD MART - DON MILLS,CS /24,1,50,32.85714286,2/9/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,50
AF-173,"ASHOKA FRZ PARATHA MIXED VEGETABLES, 400g (4 Pc)",SUNNY FOOD MART - DON MILLS,CS /24,1,50,31.85714286,2/9/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,50
AF-187,"ASHOKA FRZ TANDOORI NAAN PLAIN, 1275g (15 Pc)",SUNNY FOOD MART - DON MILLS,CS /8,5,50,35.35714286,2/23/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,50
AF-187,"ASHOKA FRZ TANDOORI NAAN PLAIN, 1275g (15 Pc)",SUNNY FOOD MART - DON MILLS,CS /8,10,50,37.35714286,2/9/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,250
AF-100,"ASHOKA FRZ TANDOORI NAAN PLAIN, 426g (5 Pc)",SUNNY FOOD MART - DON MILLS,CS /24,5,50,35.35714286,2/23/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,-57.6
AF-100,"ASHOKA FRZ TANDOORI NAAN PLAIN, 426g (5 Pc)",SUNNY FOOD MART - DON MILLS,CS /24,-1,57.6,36.69942857,2/11/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,50
AF-100,"ASHOKA FRZ TANDOORI NAAN PLAIN, 426g (5 Pc)",SUNNY FOOD MART - DON MILLS,CS /24,1,50,37.35714286,2/11/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,57.6
AF-100,"ASHOKA FRZ TANDOORI NAAN PLAIN, 426g (5 Pc)",SUNNY FOOD MART - DON MILLS,CS /24,1,57.6,36.69942857,2/2/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,-24
AF-195,"ASHOKA FRZ TANDOORI NAAN GARLIC, 1020g (12 Pc)",SUNNY FOOD MART  MARKHAM RD,CS /8,3,48.001,37.30285714,2/9/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,27
AG-033,"ASHOKA SARSON KA SAAG IN CAN, 850g",SUNNY FOOD MART  MARKHAM RD,CS /6,1,15,9.626086957,2/23/2022,2022,ADFD-GEN,AZIZ UL HUQ,Dry,Ethnic,22-Feb,24
AP-015,"ASHOKA PICKLE GARLIC IN OLIVE OIL, 300g",SUNNY FOOD MART  MARKHAM RD,CS /12,1,27,16.78695652,2/9/2022,2022,ADFD-PI,AZIZ UL HUQ,Dry,Ethnic,22-Feb,24
AG-004,"ASHOKA RTE PAV BHAJI, 280g",SUNNY FOOD MART  MARKHAM RD,CS /20,0.5,39,25.02782609,2/16/2022,2022,ADFD-RTE,AZIZ UL HUQ,Dry,Ethnic,22-Feb,24
AG-023,"ASHOKA RTE PANEER MAKHANI, 280g",SUNNY FOOD MART  MARKHAM RD,CS /20,0.5,39,23.07782609,2/16/2022,2022,ADFD-RTE,AZIZ UL HUQ,Dry,Ethnic,22-Feb,24
AG-017,"ASHOKA RTE BHINDI MASALA, 280g",SUNNY FOOD MART  MARKHAM RD,CS /20,0.5,39,25.02782609,2/9/2022,2022,ADFD-RTE,AZIZ UL HUQ,Dry,Ethnic,22-Feb,50
AG-030,"ASHOKA RTE ALOO CHOLE, 280g",SUNNY FOOD MART  MARKHAM RD,CS /20,0.5,39,22.68782609,2/9/2022,2022,ADFD-RTE,AZIZ UL HUQ,Dry,Ethnic,22-Feb,50
AG-015,"ASHOKA RTE DAL MAKHANI, 280g",SUNNY FOOD MART  MARKHAM RD,CS /20,0.5,39,25.02782609,2/9/2022,2022,ADFD-RTE,AZIZ UL HUQ,Dry,Ethnic,22-Feb,50
AG-021,"ASHOKA RTE KASHMIRI DUM ALOO, 280g",SUNNY FOOD MART  MARKHAM RD,CS /20,0.5,39,25.02782609,2/9/2022,2022,ADFD-RTE,AZIZ UL HUQ,Dry,Ethnic,22-Feb,50
AF-104,"ASHOKA FRZ PARATHA PANEER, 300g (3 Pc)",SUNNY FOOD MART  MARKHAM RD,CS /24,1,50,33.85714286,2/16/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,50
AF-146,"ASHOKA FRZ VEG GREEN PEAS, 310g",SUNNY FOOD MART  MARKHAM RD,CS /24,-1,36,25.45714286,2/3/2022,2022,ADFF-AFV,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,50
AF-101,"ASHOKA FRZ TANDOORI NAAN GARLIC, 340g (4 Pc)",SUNNY FOOD MART  MARKHAM RD,CS /24,1,50,37.35714286,2/16/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,250
AF-101,"ASHOKA FRZ TANDOORI NAAN GARLIC, 340g (4 Pc)",SUNNY FOOD MART  MARKHAM RD,CS /24,1,50,37.35714286,2/9/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,500
AF-174,"ASHOKA FRZ PARATHA AJWAIN, 350g (5 Pc)",SUNNY FOOD MART  MARKHAM RD,CS /24,1,50,29.35714286,2/23/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,250
AF-108,"ASHOKA FRZ PARATHA ALOO, 400g (4Pc)",SUNNY FOOD MART  MARKHAM RD,CS /24,1,50,36.85714286,2/23/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,-57.6
AF-173,"ASHOKA FRZ PARATHA MIXED VEGETABLES, 400g (4 Pc)",SUNNY FOOD MART  MARKHAM RD,CS /24,1,50,31.85714286,2/16/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,50
AF-105,"ASHOKA FRZ PARATHA METHI, 400g (5 Pc)",SUNNY FOOD MART  MARKHAM RD,CS /24,1,50,32.85714286,2/9/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,57.6
AF-163,"ASHOKA FRZ PARATHA GREEN PEAS, 400g (4 PC)",SUNNY FOOD MART  MARKHAM RD,CS /24,1,50,35.85714286,2/9/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,144
AF-108,"ASHOKA FRZ PARATHA ALOO, 400g (4Pc)",SUNNY FOOD MART  MARKHAM RD,CS /24,1,50,37.35714286,2/2/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,15
AF-163,"ASHOKA FRZ PARATHA GREEN PEAS, 400g (4 PC)",SUNNY FOOD MART  MARKHAM RD,CS /24,2,50,29.35714286,2/2/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,27
AF-187,"ASHOKA FRZ TANDOORI NAAN PLAIN, 1275g (15 Pc)",SUNNY FOOD MART  MARKHAM RD,CS /8,7,48.001,35.3839102,2/23/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,19.5
AF-187,"ASHOKA FRZ TANDOORI NAAN PLAIN, 1275g (15 Pc)",SUNNY FOOD MART  MARKHAM RD,CS /8,6,50,37.35714286,2/9/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,19.5
AF-187,"ASHOKA FRZ TANDOORI NAAN PLAIN, 1275g (15 Pc)",SUNNY FOOD MART  MARKHAM RD,CS /8,3,50,35.85714286,2/2/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,19.5
AF-100,"ASHOKA FRZ TANDOORI NAAN PLAIN, 426g (5 Pc)",SUNNY FOOD MART  MARKHAM RD,CS /24,1,50,37.35714286,2/9/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,19.5
AF-194,"ASHOKA FRZ PARATHA ASLI PLAIN, (TRIANGULAR) 1200g (15Pc)",SUNNY FOOD MART  MARKHAM RD,CS /8,3,50,35.35714286,2/23/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,19.5
AF-148,"ASHOKA FRZ VEG. METHI LEAVES, 310g",SUPER BAZAAR [IMRAN/IRFAN/AHMED],CS /24,1,33,24.98571429,2/24/2022,2022,ADFF-AFV,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,19.5
AF-167,"ASHOKA FRZ VEG. SPINACH, 310 g",SUPER BAZAAR [IMRAN/IRFAN/AHMED],CS /24,1,36,21.85714286,2/24/2022,2022,ADFF-AFV,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,50
AF-165,"ASHOKA FRZ TIKKI ALOO (JUMBO), 920g (12 Pc)",SUPER INDIA FOOD MARKET,CS / 10,1,82.5,53.38928571,2/12/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,-36
AF-202,"ASHOKA FRZ BAKED VEG. KEEMA PAV, 300g (4 Pcs)",SUPER INDIA FOOD MARKET,CS /6,1,24,15.53142857,2/12/2022,2022,ADFF-AFS,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,50
AF-201,"ASHOKA FRZ BAKED PANEER BHURJI PAV, 300g (4 Pcs)",SUPER INDIA FOOD MARKET,CS /6,1,24,15.53142857,2/12/2022,2022,ADFF-AFS,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,50
AF-203,"ASHOKA FRZ PUNJABI DAHI VADA/ BHALLA (WITHOUT DAHI), 260g (10 Pcs)",SUPER INDIA FOOD MARKET,CS /12,1,28,20.92,2/12/2022,2022,ADFF-AFS,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,50
AF-128,"ASHOKA FRZ DOSA WRAP - ALOO 65, 200g",SUPER INDIA FOOD MARKET,CS /20,1,70,41.8,2/12/2022,2022,ADFF-AFS,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,50
AG-004,"ASHOKA RTE PAV BHAJI, 280g",SUPER INDIA FOOD MARKET,CS /20,0.5,39,25.02782609,2/12/2022,2022,ADFD-RTE,AZIZ UL HUQ,Dry,Ethnic,22-Feb,50
AG-019,"ASHOKA RTE NAVRATAN KORMA, 280g",SUPER INDIA FOOD MARKET,CS /20,0.5,39,25.02782609,2/12/2022,2022,ADFD-RTE,AZIZ UL HUQ,Dry,Ethnic,22-Feb,50
AG-005,"ASHOKA RTE PUNJABI CHOLE, 280g",SUPER INDIA FOOD MARKET,CS/ 20,0.5,39,25.02782609,2/12/2022,2022,ADFD-RTE,AZIZ UL HUQ,Dry,Ethnic,22-Feb,50
AG-016,"ASHOKA RTE ALOO MATAR, 280g",SUPER INDIA FOOD MARKET,CS /20,0.5,39,25.02782609,2/12/2022,2022,ADFD-RTE,AZIZ UL HUQ,Dry,Ethnic,22-Feb,50
AF-114,"ASHOKA FRZ KATHI ROLL - MASALA PANEER, 200g",SUPER INDIA FOOD MARKET,CS /24,1,60,46.62857143,2/12/2022,2022,ADFF-AFS,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,100
AF-145,"ASHOKA FRZ VEG. COCONUT SHRED, 310g",SUPER INDIA FOOD MARKET,CS /24,1,60,45.42857143,2/12/2022,2022,ADFF-AFV,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,336.01
AF-111,"ASHOKA FRZ BHATURA, 325g (5 Pcs)",SUPER INDIA FOOD MARKET,CS /24,1,57.6,32.09142857,2/12/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,300
AF-112,"ASHOKA FRZ PHULKA ROTI, 624g (24 Pcs)",SUPER INDIA FOOD MARKET,CS /12,1,57.6,34.97142857,2/12/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,150
AF-187,"ASHOKA FRZ TANDOORI NAAN PLAIN, 1275g (15 Pc)",SUPER INDIA FOOD MARKET,CS /8,1,54,37.64571429,2/12/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,50
AF-100,"ASHOKA FRZ TANDOORI NAAN PLAIN, 426g (5 Pc)",SUPER INDIA FOOD MARKET,CS /24,1,54,37.64571429,2/12/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,150
AG-015,"ASHOKA RTE DAL MAKHANI, 280g",SUPERKING SUPERMARKET (FONG FA),CS /20,0.5,39,25.02782609,2/22/2022,2022,ADFD-RTE,TALHA KHAWAJA,Dry,Ethnic,22-Feb,33
AP-021,"ASHOKA PICKLE MIXED IN OLIVE OIL, 300g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /12,1,27,18.67695652,2/4/2022,2022,ADFD-PI,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,36
AP-013,"ASHOKA PICKLE MANGO IN OLIVE OIL, 300g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /12,1,27,18.67695652,2/4/2022,2022,ADFD-PI,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,82.5
AP-014,"ASHOKA PICKLE LIME IN OLIVE OIL, 300g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /12,1,27,16.78695652,2/4/2022,2022,ADFD-PI,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,24
AG-015,"ASHOKA RTE DAL MAKHANI, 280g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /20,1,39,25.02782609,2/26/2022,2022,ADFD-RTE,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,24
AG-006,"ASHOKA RTE TADKA DAL, 280g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /20,1,39,24.63782609,2/4/2022,2022,ADFD-RTE,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,28
AG-007,"ASHOKA RTE SHAHI RAJMA, 280g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS / 20,1,39,25.02782609,2/4/2022,2022,ADFD-RTE,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,70
AG-032,"ASHOKA RTE RAJMA PULAO (MIXED VEGETABLES AND RICE), 280g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /20,1,39,24.63782609,2/4/2022,2022,ADFD-RTE,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,19.5
AG-005,"ASHOKA RTE PUNJABI CHOLE, 280g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS/ 20,1,39,25.02782609,2/4/2022,2022,ADFD-RTE,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,19.5
AG-004,"ASHOKA RTE PAV BHAJI, 280g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /20,1,39,25.02782609,2/4/2022,2022,ADFD-RTE,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,19.5
AG-023,"ASHOKA RTE PANEER MAKHANI, 280g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /20,1,39,23.07782609,2/4/2022,2022,ADFD-RTE,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,19.5
AG-022,"ASHOKA RTE PALAK PANEER, 280g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /20,1,39,25.02782609,2/4/2022,2022,ADFD-RTE,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,60
AG-026,"ASHOKA RTE SHAHI METHI MATAR, 280g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /20,1,39,24.63782609,2/4/2022,2022,ADFD-RTE,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,60
AG-020,"ASHOKA RTE MATAR PANEER, 280g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /20,1,39,22.68782609,2/4/2022,2022,ADFD-RTE,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,57.6
AG-015,"ASHOKA RTE DAL MAKHANI, 280g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /20,1,39,25.02782609,2/4/2022,2022,ADFD-RTE,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,57.6
AP-033,"ASHOKA PICKLE SHREDDED MANGO (CHUNDO), 575g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /12,1,27,16.78695652,2/26/2022,2022,ADFD-PI,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,54
AF-116,"ASHOKA FRZ KATHI ROLL - CHATPATA ALOO, 200g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /24,1,66,46.67142857,2/4/2022,2022,ADFF-AFS,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,54
AF-115,"ASHOKA FRZ KATHI ROLL - CHILI POTATO, 200g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /24,1,66,46.67142857,2/4/2022,2022,ADFF-AFS,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,19.5
AF-114,"ASHOKA FRZ KATHI ROLL - MASALA PANEER, 200g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /24,1,66,46.67142857,2/4/2022,2022,ADFF-AFS,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,27
AF-106,"ASHOKA FRZ TANDOORI ROTI, 300g (5 Pc)",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /24,1,57.6,31.51542857,2/4/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,27
AP-032,"ASHOKA PICKLE GOR-KERI (SWEET MANGO), 575g",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /12,1,27,16.78695652,2/26/2022,2022,ADFD-PI,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,27
AF-111,"ASHOKA FRZ BHATURA, 325g (5 Pcs)",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /24,1,57.6,32.09142857,2/4/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,39
AF-112,"ASHOKA FRZ PHULKA ROTI, 624g (24 Pcs)",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /12,1,57.6,34.97142857,2/4/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,39
AF-110,"ASHOKA FRZ PARATHA MALABARI, 350g (5Pc)",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /24,1,54,34.40571429,2/26/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,39
AF-101,"ASHOKA FRZ TANDOORI NAAN GARLIC, 340g (4 Pc)",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /24,2,54,36.02571429,2/26/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,39
AF-101,"ASHOKA FRZ TANDOORI NAAN GARLIC, 340g (4 Pc)",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /24,1,57.6,34.97142857,2/4/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,39
AF-187,"ASHOKA FRZ TANDOORI NAAN PLAIN, 1275g (15 Pc)",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /8,1,54,36.02571429,2/26/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,39
AF-187,"ASHOKA FRZ TANDOORI NAAN PLAIN, 1275g (15 Pc)",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /8,2,57.6,34.97142857,2/4/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,39
AF-100,"ASHOKA FRZ TANDOORI NAAN PLAIN, 426g (5 Pc)",SWADESH SUPERMARKET 1998405 Ont Inc. (Hamilton),CS /24,1,57.6,34.97142857,2/4/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,39
AG-022,"ASHOKA RTE PALAK PANEER, 280g",SWADESH SUPERMARKET 1998405 Ont Inc. (STONEY CREEK),CS /20,1,39,25.02782609,2/4/2022,2022,ADFD-RTE,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,39
AG-026,"ASHOKA RTE SHAHI METHI MATAR, 280g",SWADESH SUPERMARKET 1998405 Ont Inc. (STONEY CREEK),CS /20,1,39,24.63782609,2/4/2022,2022,ADFD-RTE,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,39
AG-020,"ASHOKA RTE MATAR PANEER, 280g",SWADESH SUPERMARKET 1998405 Ont Inc. (STONEY CREEK),CS /20,1,39,22.68782609,2/4/2022,2022,ADFD-RTE,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,39
AF-116,"ASHOKA FRZ KATHI ROLL - CHATPATA ALOO, 200g",SWADESH SUPERMARKET 1998405 Ont Inc. (STONEY CREEK),CS /24,1,66,46.67142857,2/4/2022,2022,ADFF-AFS,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,27
AF-115,"ASHOKA FRZ KATHI ROLL - CHILI POTATO, 200g",SWADESH SUPERMARKET 1998405 Ont Inc. (STONEY CREEK),CS /24,1,66,46.67142857,2/4/2022,2022,ADFF-AFS,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,66
AF-114,"ASHOKA FRZ KATHI ROLL - MASALA PANEER, 200g",SWADESH SUPERMARKET 1998405 Ont Inc. (STONEY CREEK),CS /24,1,66,46.67142857,2/4/2022,2022,ADFF-AFS,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,66
AF-106,"ASHOKA FRZ TANDOORI ROTI, 300g (5 Pc)",SWADESH SUPERMARKET 1998405 Ont Inc. (STONEY CREEK),CS /24,2,57.6,31.51542857,2/26/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,66
AF-111,"ASHOKA FRZ BHATURA, 325g (5 Pcs)",SWADESH SUPERMARKET 1998405 Ont Inc. (STONEY CREEK),CS /24,1,57.6,32.09142857,2/26/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,57.6
AF-112,"ASHOKA FRZ PHULKA ROTI, 624g (24 Pcs)",SWADESH SUPERMARKET 1998405 Ont Inc. (STONEY CREEK),CS /12,1,57.6,34.97142857,2/4/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,27
AF-110,"ASHOKA FRZ PARATHA MALABARI, 350g (5Pc)",SWADESH SUPERMARKET 1998405 Ont Inc. (STONEY CREEK),CS /24,2,54,34.40571429,2/26/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,57.6
AF-103,"ASHOKA FRZ PARATHA PLAIN, 350g (5 Pc)",SWADESH SUPERMARKET 1998405 Ont Inc. (STONEY CREEK),CS /24,1,54,29.54571429,2/26/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,57.6
AF-101,"ASHOKA FRZ TANDOORI NAAN GARLIC, 340g (4 Pc)",SWADESH SUPERMARKET 1998405 Ont Inc. (STONEY CREEK),CS /24,2,54,36.02571429,2/26/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,54
AF-113,"ASHOKA FRZ PARATHA LACHCHA, 400g (4 Pcs)",SWADESH SUPERMARKET 1998405 Ont Inc. (STONEY CREEK),CS /24,2,54,34.40571429,2/26/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,108
AF-108,"ASHOKA FRZ PARATHA ALOO, 400g (4Pc)",SWADESH SUPERMARKET 1998405 Ont Inc. (STONEY CREEK),CS /24,1,54,37.64571429,2/26/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,57.6
AF-187,"ASHOKA FRZ TANDOORI NAAN PLAIN, 1275g (15 Pc)",SWADESH SUPERMARKET 1998405 Ont Inc. (STONEY CREEK),CS /8,2,54,36.02571429,2/26/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,54
